place,placeLabel,country,countryLabel,description,coordinates
http://www.wikidata.org/entity/Q117711836,Q117711836,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.540805 -12.352639)
http://www.wikidata.org/entity/Q117711984,Q117711984,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.536117 -12.348553)
http://www.wikidata.org/entity/Q117737246,Peggy of the Cove,http://www.wikidata.org/entity/Q16,Kanada,Peggy's Cove Museum,Point(-63.914231057 44.577012287)
http://www.wikidata.org/entity/Q117745830,Rio Lençóis (Bahia),http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.409579 -12.557224)
http://www.wikidata.org/entity/Q117746608,Wishing Stones Studio & Gallery,http://www.wikidata.org/entity/Q16,Kanada,Wishing Stones Studio & Gallery on Tancook Island,Point(-64.16865143 44.451477505)
http://www.wikidata.org/entity/Q117829672,Q117829672,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.3991576 -13.0159072)
http://www.wikidata.org/entity/Q117832370,Q117832370,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.5148442 -12.571878)
http://www.wikidata.org/entity/Q117858808,Q117858808,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.3406371 -12.9930078)
http://www.wikidata.org/entity/Q117969603,Q117969603,http://www.wikidata.org/entity/Q212,Ukraine,,Point(25.006069 48.864589)
http://www.wikidata.org/entity/Q118009807,Q118009807,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.4512676 -12.5835947)
http://www.wikidata.org/entity/Q118116314,Haringhata tourist spot,http://www.wikidata.org/entity/Q902,Bangladesch,A tourist spot in Bangladesh,Point(89.961087822 21.97367778)
http://www.wikidata.org/entity/Q118129239,Nevskiy 82,http://www.wikidata.org/entity/Q159,Russland,,Point(30.349554 59.932764)
http://www.wikidata.org/entity/Q118136420,Q118136420,http://www.wikidata.org/entity/Q159,Russland,,Point(53.196605 56.859688)
http://www.wikidata.org/entity/Q118146670,Q118146670,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.304401 -13.198743)
http://www.wikidata.org/entity/Q118151244,Choral-Synagoge,http://www.wikidata.org/entity/Q212,Ukraine,,Point(31.304568 51.492324)
http://www.wikidata.org/entity/Q118186668,Q118186668,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.102405 -12.892232)
http://www.wikidata.org/entity/Q118189096,Q118189096,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q118196656,Parque Francisco de Miranda La Bandera,http://www.wikidata.org/entity/Q717,Venezuela,,Point(-64.208229 8.893825)
http://www.wikidata.org/entity/Q118200150,Q118200150,http://www.wikidata.org/entity/Q717,Venezuela,,Point(-64.226638333 8.879698333)
http://www.wikidata.org/entity/Q118235177,Q118235177,http://www.wikidata.org/entity/Q159,Russland,"building, tourist attraction in Irbit, Russia",Point(63.053309 57.685882)
http://www.wikidata.org/entity/Q118303374,Q118303374,http://www.wikidata.org/entity/Q717,Venezuela,,Point(-64.25941 8.884703333)
http://www.wikidata.org/entity/Q118314968,Q118314968,http://www.wikidata.org/entity/Q717,Venezuela,,
http://www.wikidata.org/entity/Q118322057,Q118322057,http://www.wikidata.org/entity/Q717,Venezuela,,
http://www.wikidata.org/entity/Q118351145,Redoma De Aguanca,http://www.wikidata.org/entity/Q717,Venezuela,Atracción turística en El Tigre,
http://www.wikidata.org/entity/Q118352027,Q118352027,http://www.wikidata.org/entity/Q717,Venezuela,,Point(-64.243218 8.897044)
http://www.wikidata.org/entity/Q118495569,Alexandrinski-Theater,http://www.wikidata.org/entity/Q159,Russland,,Point(30.3363139 59.93177501)
http://www.wikidata.org/entity/Q118499735,Straßenbahnlinie 20,http://www.wikidata.org/entity/Q36,Polen,tourist tram line in Poznań,
http://www.wikidata.org/entity/Q118524507,Q118524507,http://www.wikidata.org/entity/Q717,Venezuela,,Point(-64.261471666 8.88647)
http://www.wikidata.org/entity/Q118558634,Q118558634,http://www.wikidata.org/entity/Q717,Venezuela,,Point(-64.269883333 8.912281666)
http://www.wikidata.org/entity/Q118559036,Q118559036,http://www.wikidata.org/entity/Q717,Venezuela,,Point(-64.26498 8.896808333)
http://www.wikidata.org/entity/Q118567282,Peak Hill Open Cut Gold Mine,http://www.wikidata.org/entity/Q408,Australien,"former Gold Mine at Peak Hill, New South Wales,  Australia",Point(148.195 -32.72)
http://www.wikidata.org/entity/Q118659625,Garchumuk,http://www.wikidata.org/entity/Q668,Indien,human settlement,Point(88.07434 22.34673)
http://www.wikidata.org/entity/Q118695690,Q118695690,http://www.wikidata.org/entity/Q717,Venezuela,,Point(-64.269155 8.909806666)
http://www.wikidata.org/entity/Q118696570,Q118696570,http://www.wikidata.org/entity/Q865,Republik China,,Point(120.811000171 23.555530496)
http://www.wikidata.org/entity/Q118774030,Q118774030,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.4050594 -12.6309981)
http://www.wikidata.org/entity/Q118901104,"King's Square, Saint John",http://www.wikidata.org/entity/Q16,Kanada,urban park in Canada,Point(-66.058055555 45.273611111)
http://www.wikidata.org/entity/Q119294704,Lily waterfall,http://www.wikidata.org/entity/Q1019,Madagaskar,waterfall in Madagascar,
http://www.wikidata.org/entity/Q119303258,Cachoeira da Califórnia,http://www.wikidata.org/entity/Q155,Brasilien,Waterfall in Chapada Diamantina National Park,Point(-41.319618 -12.8760222)
http://www.wikidata.org/entity/Q119321009,Gruna do Brejo,http://www.wikidata.org/entity/Q155,Brasilien,"artificial cave in Andaraí, Bahia, Brazil",Point(-41.3262937 -12.8933791)
http://www.wikidata.org/entity/Q119582458,Pirot Fortress,http://www.wikidata.org/entity/Q403,Serbien,military fortress,
http://www.wikidata.org/entity/Q119625694,Q119625694,http://www.wikidata.org/entity/Q159,Russland,,Point(33.488769 44.611731)
http://www.wikidata.org/entity/Q119625694,Q119625694,http://www.wikidata.org/entity/Q212,Ukraine,,Point(33.488769 44.611731)
http://www.wikidata.org/entity/Q119660004,Q119660004,http://www.wikidata.org/entity/Q17,Japan,Japanese business,Point(132.86662 34.777817)
http://www.wikidata.org/entity/Q119694940,Memorial Thomas Sankara,http://www.wikidata.org/entity/Q965,Burkina Faso,Memorial and public space in Ouagadougou in tribute to Captain Thomas Sankara and his 12 companions murdered on 15 October 1987,Point(-1.508253841 12.376865875)
http://www.wikidata.org/entity/Q119803311,Q119803311,http://www.wikidata.org/entity/Q399,Armenien,,Point(44.638333333 40.274166666)
http://www.wikidata.org/entity/Q119816348,Kanawa Forest,http://www.wikidata.org/entity/Q1033,Nigeria,A tourist Attraction in Gombe State,
http://www.wikidata.org/entity/Q119816949,Tula Hideout Caves,http://www.wikidata.org/entity/Q1033,Nigeria,A tourist Attraction in Gombe State,
http://www.wikidata.org/entity/Q119823127,Q119823127,http://www.wikidata.org/entity/Q142,Frankreich,,Point(2.131712 45.136599)
http://www.wikidata.org/entity/Q119853935,Kaloyanova fortress,http://www.wikidata.org/entity/Q219,Bulgarien,"restaurant and event space in Arbanassi, Bulgaria",Point(25.684214116 43.0903575)
http://www.wikidata.org/entity/Q119957684,Q119957684,http://www.wikidata.org/entity/Q159,Russland,"tourist attraction, museum building in Sysert, Russia",Point(60.810209 56.495168)
http://www.wikidata.org/entity/Q120003338,Nok Caves,http://www.wikidata.org/entity/Q945,Togo,"tourism site located in Tandjaouré, in the Savannah region of Togo.",Point(0.139097 10.6711801)
http://www.wikidata.org/entity/Q120059632,Q120059632,http://www.wikidata.org/entity/Q945,Togo,,Point(1.1753074 6.9263305)
http://www.wikidata.org/entity/Q120065331,Les cascades de Man,http://www.wikidata.org/entity/Q1008,Elfenbeinküste,Côte d'Ivoire tourist destination,Point(-7.585163689 7.412383339)
http://www.wikidata.org/entity/Q120086126,Saint Barbara's Chapel at Silesia City Center,http://www.wikidata.org/entity/Q36,Polen,catholic chapel and rector church in Katowice,Point(19.005416666 50.269333333)
http://www.wikidata.org/entity/Q120401790,Gold Creek Village,http://www.wikidata.org/entity/Q408,Australien,"shopping complex and tourist precinct in Nicholls, ACT",Point(149.083043386 -35.189096412)
http://www.wikidata.org/entity/Q120450702,Supertree Grove,http://www.wikidata.org/entity/Q334,Singapur,gardens in Singapore,Point(103.863906 1.281962)
http://www.wikidata.org/entity/Q120465967,Shetrunjay Yatra,http://www.wikidata.org/entity/Q668,Indien,"pilgrimage itinerary in Gujarat, India",
http://www.wikidata.org/entity/Q120500247,Watson Lake Visitor Information Centre,http://www.wikidata.org/entity/Q16,Kanada,"tourist information centre in Watson Lake, Yukon",Point(-128.71484 60.06376)
http://www.wikidata.org/entity/Q120682419,"Parashurama Theme Park, Karkala",http://www.wikidata.org/entity/Q668,Indien,"theme Park in Karnataka, India",
http://www.wikidata.org/entity/Q120727929,"Love Lake, Dubai",http://www.wikidata.org/entity/Q878,Vereinigte Arabische Emirate,"Artificial landscape lake in the desert of Dubai, United Arab Emirates",Point(55.4048 24.8381)
http://www.wikidata.org/entity/Q120834122,Q120834122,http://www.wikidata.org/entity/Q38,Italien,,Point(9.0883623 40.2927922)
http://www.wikidata.org/entity/Q120899805,Q120899805,http://www.wikidata.org/entity/Q1006,Guinea,,Point(-12.6605355 11.4506066)
http://www.wikidata.org/entity/Q121010443,Q121010443,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.608215 -12.330434)
http://www.wikidata.org/entity/Q121010772,Utsikten,http://www.wikidata.org/entity/Q20,Norwegen,,Point(6.22635 61.78179)
http://www.wikidata.org/entity/Q121030077,Q121030077,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.31898 -12.893401)
http://www.wikidata.org/entity/Q121037072,Q121037072,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-41.3405541 -12.8985549)
http://www.wikidata.org/entity/Q71843448,Wooden Resurrection Church (Plyos),http://www.wikidata.org/entity/Q159,Russland,"wooden church in Plyos, Russia",Point(41.526764 57.4577)
http://www.wikidata.org/entity/Q71888724,Cricket Captains' Walk,http://www.wikidata.org/entity/Q408,Australien,memorial path to Australian test cricket captains,Point(148.020569 -34.637149)
http://www.wikidata.org/entity/Q71940009,Ekaterinino Arboretum,http://www.wikidata.org/entity/Q159,Russland,,Point(40.828546 53.003293)
http://www.wikidata.org/entity/Q72073005,Auto Log,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,,Point(-118.769246 36.554361)
http://www.wikidata.org/entity/Q72176536,Upper Düden Waterfalls,http://www.wikidata.org/entity/Q43,Türkei,"part of Düden waterfalls in the province of Antalya, Turkey",Point(30.7269123 36.9638177)
http://www.wikidata.org/entity/Q72177820,Lower Düden Waterfalls,http://www.wikidata.org/entity/Q43,Türkei,"part of Düden waterfalls in the province of Antalya, Turkey",Point(30.7834386 36.8509661)
http://www.wikidata.org/entity/Q72373134,Jabi Lake,http://www.wikidata.org/entity/Q1033,Nigeria,"reservoir in Abuja, Nigeria",Point(7.420366 9.073214)
http://www.wikidata.org/entity/Q72682430,Nido dei Passeri,http://www.wikidata.org/entity/Q38,Italien,,Point(8.355027 39.067952)
http://www.wikidata.org/entity/Q72686034,Cannone di Mezzogiorno,http://www.wikidata.org/entity/Q38,Italien,,Point(12.461643 41.891447)
http://www.wikidata.org/entity/Q72706801,Turin Eye,http://www.wikidata.org/entity/Q38,Italien,"tourist attraction in Turin, Italy",Point(7.684784 45.081235)
http://www.wikidata.org/entity/Q72706854,Arco dell'elefante,http://www.wikidata.org/entity/Q38,Italien,,Point(12.053573 36.792898)
http://www.wikidata.org/entity/Q72873556,Kaiser's Throne,http://www.wikidata.org/entity/Q41,Griechenland,viewpoint on Corfu,Point(19.821388888 39.594444444)
http://www.wikidata.org/entity/Q72949268,Rio Star,http://www.wikidata.org/entity/Q155,Brasilien,"Ferris wheel in Rio de Janeiro, Brasil",Point(-43.194361111 -22.892972222)
http://www.wikidata.org/entity/Q73005497,Castel Trapp,http://www.wikidata.org/entity/Q38,Italien,palace in Caldonazzo,Point(11.264428 45.98936)
http://www.wikidata.org/entity/Q73526922,Q73526922,http://www.wikidata.org/entity/Q212,Ukraine,,Point(30.488723 50.475789)
http://www.wikidata.org/entity/Q74040849,Genesis,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,print in the National Gallery of Art (NGA 61774),
http://www.wikidata.org/entity/Q74077989,Joker stairs,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"steps in Highbridge, The Bronx, New York City",Point(-73.923888888 40.835833333)
http://www.wikidata.org/entity/Q75191039,Old building of National Library of Belarus,http://www.wikidata.org/entity/Q184,Belarus,,Point(27.56664 53.90069)
http://www.wikidata.org/entity/Q75192709,Banana Island,http://www.wikidata.org/entity/Q846,Katar,island in Qatar,Point(51.64528 25.29801)
http://www.wikidata.org/entity/Q75331465,Bali Zoo,http://www.wikidata.org/entity/Q252,Indonesien,tourist attraction in Bali,Point(115.266555555 -8.592)
http://www.wikidata.org/entity/Q75535699,Q75535699,http://www.wikidata.org/entity/Q184,Belarus,,Point(23.835682 53.682868)
http://www.wikidata.org/entity/Q76078196,Château Erken,http://www.wikidata.org/entity/Q159,Russland,,Point(43.819722222 43.593055555)
http://www.wikidata.org/entity/Q76554788,Q76554788,http://www.wikidata.org/entity/Q159,Russland,,Point(30.304711 59.970056)
http://www.wikidata.org/entity/Q76744547,Q76744547,http://www.wikidata.org/entity/Q159,Russland,,Point(37.573546 55.783959)
http://www.wikidata.org/entity/Q77030759,Q77030759,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(51.372926 51.196756)
http://www.wikidata.org/entity/Q77030872,Q77030872,http://www.wikidata.org/entity/Q159,Russland,,Point(37.604628 55.763336)
http://www.wikidata.org/entity/Q77033148,Q77033148,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(51.369665 51.203827)
http://www.wikidata.org/entity/Q77252445,Q77252445,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(51.374049 51.195847)
http://www.wikidata.org/entity/Q77345283,Q77345283,http://www.wikidata.org/entity/Q159,Russland,,Point(44.006085 56.32523)
http://www.wikidata.org/entity/Q77346002,Q77346002,http://www.wikidata.org/entity/Q212,Ukraine,,Point(30.636537 46.471948)
http://www.wikidata.org/entity/Q77350858,Q77350858,http://www.wikidata.org/entity/Q414,Argentinien,,Point(-58.408702 -34.592093)
http://www.wikidata.org/entity/Q77710021,Q77710021,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(51.374049 51.195847)
http://www.wikidata.org/entity/Q77805902,Q77805902,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(51.375972 51.193245)
http://www.wikidata.org/entity/Q77833129,Fragment Gallery,http://www.wikidata.org/entity/Q159,Russland,,Point(37.612982 55.757364)
http://www.wikidata.org/entity/Q77833372,Q77833372,http://www.wikidata.org/entity/Q31,Belgien,,Point(4.390941 51.20876)
http://www.wikidata.org/entity/Q77833372,Q77833372,http://www.wikidata.org/entity/Q159,Russland,,Point(4.390941 51.20876)
http://www.wikidata.org/entity/Q78122780,Megaliths of Tetegewo,http://www.wikidata.org/entity/Q252,Indonesien,,Point(97.82872 0.832443)
http://www.wikidata.org/entity/Q78123917,Mondrowe Waterfall,http://www.wikidata.org/entity/Q252,Indonesien,,
http://www.wikidata.org/entity/Q78183773,Q78183773,http://www.wikidata.org/entity/Q159,Russland,,Point(43.993913 56.328075)
http://www.wikidata.org/entity/Q78185261,Q78185261,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(76.876232 43.217364)
http://www.wikidata.org/entity/Q78330931,Cong To Vo,http://www.wikidata.org/entity/Q881,Vietnam,An archway on the beach of Ly Son,Point(109.093833333 15.384472222)
http://www.wikidata.org/entity/Q78643029,Burial site of the victims of Red Terrror in the fortress of Peter and Paul,http://www.wikidata.org/entity/Q159,Russland,,Point(30.3147 59.95157)
http://www.wikidata.org/entity/Q78824939,Agrodome,http://www.wikidata.org/entity/Q664,Neuseeland,New Zealand tourist attraction,Point(176.1905754 -38.085481)
http://www.wikidata.org/entity/Q79140652,Q79140652,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(51.372289 51.198014)
http://www.wikidata.org/entity/Q79315822,Q79315822,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(79.846055 44.237658)
http://www.wikidata.org/entity/Q79325157,Q79325157,http://www.wikidata.org/entity/Q159,Russland,,Point(41.730296 57.105265)
http://www.wikidata.org/entity/Q79325270,Orthodox church of Saints Alexander Nevsky and Seraphim of Sarov in Liège,http://www.wikidata.org/entity/Q31,Belgien,,Point(5.55346 50.6296)
http://www.wikidata.org/entity/Q79325270,Orthodox church of Saints Alexander Nevsky and Seraphim of Sarov in Liège,http://www.wikidata.org/entity/Q31,Belgien,,Point(5.553454 50.629662)
http://www.wikidata.org/entity/Q79326946,Oshaktas Monument,http://www.wikidata.org/entity/Q232,Kasachstan,historical monument in Kazakhstan,Point(78.453801 44.335154)
http://www.wikidata.org/entity/Q79414122,Q79414122,http://www.wikidata.org/entity/Q159,Russland,,Point(36.054066 55.417402)
http://www.wikidata.org/entity/Q79422224,Q79422224,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(76.785219 43.09273)
http://www.wikidata.org/entity/Q80011722,Waldwipfelweg,http://www.wikidata.org/entity/Q183,Deutschland,"Treetop way in Sankt Englmar, Germany",Point(12.78251 49.01116)
http://www.wikidata.org/entity/Q80068546,Q80068546,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(69.608101 42.298632)
http://www.wikidata.org/entity/Q80078112,Q80078112,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(67.266992 37.226206)
http://www.wikidata.org/entity/Q80078582,Voymericky cross,http://www.wikidata.org/entity/Q159,Russland,,Point(33.28639 58.81306)
http://www.wikidata.org/entity/Q80078826,Q80078826,http://www.wikidata.org/entity/Q1028,Marokko,,Point(-7.62273 33.582249)
http://www.wikidata.org/entity/Q80087282,Akkainar and Zhartas petroglyphs,http://www.wikidata.org/entity/Q232,Kasachstan,Petroglyphs in Kazakhstan,Point(75.358408 43.596408)
http://www.wikidata.org/entity/Q80157226,Q80157226,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(64.011673 39.58706)
http://www.wikidata.org/entity/Q80209177,Q80209177,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(67.029085 39.065861)
http://www.wikidata.org/entity/Q80357069,Q80357069,http://www.wikidata.org/entity/Q212,Ukraine,,
http://www.wikidata.org/entity/Q80709474,Salzkotten Gradierwerk,http://www.wikidata.org/entity/Q183,Deutschland,"graduation tower in Salzkotten, Germany",Point(8.60219 51.67036)
http://www.wikidata.org/entity/Q80796006,Q80796006,http://www.wikidata.org/entity/Q159,Russland,"house, tourist attraction in Oblivskaya, Russia",Point(42.5035 48.531817)
http://www.wikidata.org/entity/Q80800867,Hahlajev revenue house,http://www.wikidata.org/entity/Q159,Russland,a historical building in Rostov-on-Don,Point(39.708568 47.218903)
http://www.wikidata.org/entity/Q81060981,Alu Cave,http://www.wikidata.org/entity/Q148,Volksrepublik China,,Point(103.75026 24.56169)
http://www.wikidata.org/entity/Q81268326,Q81268326,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(80.072679 43.48395)
http://www.wikidata.org/entity/Q81268482,Q81268482,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(75.434597 43.870642)
http://www.wikidata.org/entity/Q81268892,Q81268892,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(79.366968 44.23614)
http://www.wikidata.org/entity/Q81501306,Weidendom,http://www.wikidata.org/entity/Q183,Deutschland,,Point(6.7865969 49.4013376)
http://www.wikidata.org/entity/Q81525364,Q81525364,http://www.wikidata.org/entity/Q37,Litauen,,Point(22.246313 55.981583)
http://www.wikidata.org/entity/Q81526546,Kafir-kala,http://www.wikidata.org/entity/Q265,Usbekistan,Archaeological site in Uzbekistan,Point(67.021546738 39.572033781)
http://www.wikidata.org/entity/Q81562655,Q81562655,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(67.201682 37.372042)
http://www.wikidata.org/entity/Q81637407,Shuinandong Fishing Port,http://www.wikidata.org/entity/Q865,Republik China,port and tourist attraction in north-east Taiwan,Point(121.8654577 25.1229386)
http://www.wikidata.org/entity/Q81656878,Q81656878,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(58.64563 43.187777)
http://www.wikidata.org/entity/Q81658999,Q81658999,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(67.394051 37.318873)
http://www.wikidata.org/entity/Q81659516,Ayritom,http://www.wikidata.org/entity/Q889,Afghanistan,,Point(67.110147 37.259563)
http://www.wikidata.org/entity/Q81662234,Q81662234,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(65.089516 39.283827)
http://www.wikidata.org/entity/Q81662955,Q81662955,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(67.016794 37.692502)
http://www.wikidata.org/entity/Q81705191,Q81705191,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(67.262919 37.270563)
http://www.wikidata.org/entity/Q81711787,Q81711787,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(58.670692 43.242016)
http://www.wikidata.org/entity/Q81711898,Q81711898,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(67.285617 37.276698)
http://www.wikidata.org/entity/Q81782156,Q81782156,http://www.wikidata.org/entity/Q159,Russland,,
http://www.wikidata.org/entity/Q81782493,Q81782493,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(69.770937 40.780633)
http://www.wikidata.org/entity/Q82020816,"Čyrvonaarmiejskaja Street 11, Minsk",http://www.wikidata.org/entity/Q184,Belarus,,Point(27.5674 53.9002)
http://www.wikidata.org/entity/Q83031649,Vozdvizhenskoye,http://www.wikidata.org/entity/Q159,Russland,,Point(45.727603 43.104617)
http://www.wikidata.org/entity/Q83188705,Rubin House,http://www.wikidata.org/entity/Q184,Belarus,,Point(27.55107 53.89806)
http://www.wikidata.org/entity/Q83528895,Alas Kedaton,http://www.wikidata.org/entity/Q252,Indonesien,Monkey Forest,Point(115.15593 -8.52958)
http://www.wikidata.org/entity/Q83563542,Q83563542,http://www.wikidata.org/entity/Q159,Russland,,Point(44.024052 56.323503)
http://www.wikidata.org/entity/Q83789041,Aksai River crossing,http://www.wikidata.org/entity/Q159,Russland,,Point(39.873277 47.251349)
http://www.wikidata.org/entity/Q83800283,Q83800283,http://www.wikidata.org/entity/Q159,Russland,,Point(37.603414 55.746197)
http://www.wikidata.org/entity/Q83850750,Saint Elijah the Prophet Orthodox church in Vzmorye,http://www.wikidata.org/entity/Q159,Russland,,Point(20.254881 54.697522)
http://www.wikidata.org/entity/Q83857394,Q83857394,http://www.wikidata.org/entity/Q159,Russland,,Point(37.623448 55.737638)
http://www.wikidata.org/entity/Q83877582,Corfe Castle Model Village,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,A model village showing Corfe Castle intact before it's destruction by Cromwell in the English Civil War.,
http://www.wikidata.org/entity/Q83883141,Q83883141,http://www.wikidata.org/entity/Q184,Belarus,,Point(26.346305555 54.354805555)
http://www.wikidata.org/entity/Q83883141,Q83883141,http://www.wikidata.org/entity/Q184,Belarus,,Point(26.346466 54.354842)
http://www.wikidata.org/entity/Q84004275,Q84004275,http://www.wikidata.org/entity/Q159,Russland,,
http://www.wikidata.org/entity/Q84004277,Q84004277,http://www.wikidata.org/entity/Q159,Russland,,Point(43.9948 56.3285)
http://www.wikidata.org/entity/Q84134705,Q84134705,http://www.wikidata.org/entity/Q212,Ukraine,,Point(30.733726 46.471924)
http://www.wikidata.org/entity/Q84149782,Q84149782,http://www.wikidata.org/entity/Q159,Russland,,Point(36.246562 54.506783)
http://www.wikidata.org/entity/Q84175127,Q84175127,http://www.wikidata.org/entity/Q159,Russland,,Point(43.992386 56.325275)
http://www.wikidata.org/entity/Q84175608,Q84175608,http://www.wikidata.org/entity/Q159,Russland,,Point(43.994192 56.328484)
http://www.wikidata.org/entity/Q121308075,Waterfront Market,http://www.wikidata.org/entity/Q878,Vereinigte Arabische Emirate,"fish, vegetable, and meat market in Dubai",Point(55.32394 25.29188)
http://www.wikidata.org/entity/Q121323098,Isamu Taniguchi Japanese Garden,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"Japanese Garden located in Austin, Texas",Point(-97.773003004 30.26955105)
http://www.wikidata.org/entity/Q121354367,Villa Baviera,http://www.wikidata.org/entity/Q298,Chile,"Chilean colony remade as a German-themed village, preceded by Colonia Dignidad",Point(-71.5875 -36.3875)
http://www.wikidata.org/entity/Q121484937,"Rahil fountain, Gurzuf",http://www.wikidata.org/entity/Q159,Russland,"fountain in Yalta Municipality, Crimea",Point(34.27667 44.54139)
http://www.wikidata.org/entity/Q121484937,"Rahil fountain, Gurzuf",http://www.wikidata.org/entity/Q212,Ukraine,"fountain in Yalta Municipality, Crimea",Point(34.27667 44.54139)
http://www.wikidata.org/entity/Q121511149,Buslinie 100,http://www.wikidata.org/entity/Q36,Polen,"tourist bus line in Poznań, Poland",
http://www.wikidata.org/entity/Q121539699,Church of St. Anthony of Padua in Kiełczygłów,http://www.wikidata.org/entity/Q36,Polen,"catholic parish church in Kiełczygłów, Poland",Point(18.984328866 51.237145968)
http://www.wikidata.org/entity/Q121708826,The road leading to heaven,http://www.wikidata.org/entity/Q17,Japan,,
http://www.wikidata.org/entity/Q121738865,Shashi Lodge,http://www.wikidata.org/entity/Q902,Bangladesch,"1905 palace in Mymensingh, Bangladesh",Point(90.402991 24.761787)
http://www.wikidata.org/entity/Q121818212,Pier 39 Sea Lions,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,Tourist attraction in San Francisco,Point(-122.41158 37.8106359)
http://www.wikidata.org/entity/Q121826379,Parque Central Mazatlan,http://www.wikidata.org/entity/Q96,Mexiko,public park in Mazatlan,Point(-106.42991 23.23204)
http://www.wikidata.org/entity/Q121870410,Presidio Tunnel Tops,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,park within the Presidio of San Francisco,Point(-122.456111111 37.802777777)
http://www.wikidata.org/entity/Q122172082,Q122172082,http://www.wikidata.org/entity/Q36,Polen,,Point(16.29488 50.77226)
http://www.wikidata.org/entity/Q122224092,Mauern von Benin,http://www.wikidata.org/entity/Q1033,Nigeria,historic moat in Nigeria,Point(5.618888888 6.328611111)
http://www.wikidata.org/entity/Q122225560,Q122225560,http://www.wikidata.org/entity/Q159,Russland,,Point(39.413729 57.183389)
http://www.wikidata.org/entity/Q122238772,"Saint Nicholas church, Ovidiopol",http://www.wikidata.org/entity/Q212,Ukraine,,Point(30.4394524 46.2427623)
http://www.wikidata.org/entity/Q122238803,"Church of the Dormition (Dormition Monastery, Odesa)",http://www.wikidata.org/entity/Q212,Ukraine,"a church in Odesa, Ukraine",Point(30.7450675 46.3784116)
http://www.wikidata.org/entity/Q122278250,Drucki-Liubiecki Manor in Novaje Polie,http://www.wikidata.org/entity/Q184,Belarus,,Point(27.13068 53.97365)
http://www.wikidata.org/entity/Q122380733,Q122380733,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(72.928054 40.76789)
http://www.wikidata.org/entity/Q122380738,Q122380738,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(72.333639 40.794961)
http://www.wikidata.org/entity/Q122380741,Q122380741,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(72.335124 40.799831)
http://www.wikidata.org/entity/Q122380742,Q122380742,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(72.582269 40.569533)
http://www.wikidata.org/entity/Q122380745,Q122380745,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(72.223061 40.650347)
http://www.wikidata.org/entity/Q122380750,Q122380750,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(72.358072 40.796306)
http://www.wikidata.org/entity/Q122380751,Q122380751,http://www.wikidata.org/entity/Q265,Usbekistan,,Point(72.170203 40.85699)
